地區別," 人口數",選舉人數,候選人數_計,候選人數_男,候選人數_女,當選人數_計,當選人數_男,當選人數_女,投票數_合計,投票數_有效票數,投票數_無效票數,選舉人數對人口數,投票數對選舉人數,當選人數對候選人數,縣市選區,縣市選區_人口數,縣市選區_選舉人數,縣市選區_候選人數_計,縣市選區_候選人數_男,縣市選區_候選人數_女,縣市選區_當選人數_計,縣市選區_當選人數_男,縣市選區_當選人數_女,縣市選區_投票數合計,縣市選區_有效票數,縣市選區_無效票數,縣市選區_選舉人數對人口數,縣市選區_投票數對選舉人數,縣市選區_當選人數對候選人數,鄉鎮,鄉鎮_選舉人數,鄉鎮_投票數,鄉鎮_有效票數,鄉鎮_無效票數,鄉鎮_投票率,里,里_選舉人數,里_投票數,里_有效票數,里_無效票數,里_投票率
嘉義縣,566725,401521,61,48,13,37,29,8,296866,291301,5565,70.85%,73.94%,60.66%,嘉義縣第七選區,4126,2838,4,4,--,1,1,--,1968,1938,30,68.78%,69.34%,25%,嘉義縣第七選區布袋鎮,8,4,4,--,50%,嘉義縣第七選區布袋鎮龍江里,1,1,1,--,100%
嘉義縣,566725,401521,61,48,13,37,29,8,296866,291301,5565,70.85%,73.94%,60.66%,嘉義縣第七選區,4126,2838,4,4,--,1,1,--,1968,1938,30,68.78%,69.34%,25%,嘉義縣第七選區布袋鎮,8,4,4,--,50%,嘉義縣第七選區布袋鎮新岑里,--,--,--,--,--
嘉義縣,566725,401521,61,48,13,37,29,8,296866,291301,5565,70.85%,73.94%,60.66%,嘉義縣第七選區,4126,2838,4,4,--,1,1,--,1968,1938,30,68.78%,69.34%,25%,嘉義縣第七選區布袋鎮,8,4,4,--,50%,嘉義縣第七選區布袋鎮新民里,1,--,--,--,--
嘉義縣,566725,401521,61,48,13,37,29,8,296866,291301,5565,70.85%,73.94%,60.66%,嘉義縣第七選區,4126,2838,4,4,--,1,1,--,1968,1938,30,68.78%,69.34%,25%,嘉義縣第七選區布袋鎮,8,4,4,--,50%,嘉義縣第七選區布袋鎮復興里,2,2,2,--,100%
嘉義縣,566725,401521,61,48,13,37,29,8,296866,291301,5565,70.85%,73.94%,60.66%,嘉義縣第七選區,4126,2838,4,4,--,1,1,--,1968,1938,30,68.78%,69.34%,25%,嘉義縣第七選區布袋鎮,8,4,4,--,50%,嘉義縣第七選區布袋鎮好美里,--,--,--,--,--
嘉義縣,566725,401521,61,48,13,37,29,8,296866,291301,5565,70.85%,73.94%,60.66%,嘉義縣第七選區,4126,2838,4,4,--,1,1,--,1968,1938,30,68.78%,69.34%,25%,嘉義縣第七選區布袋鎮,8,4,4,--,50%,嘉義縣第七選區布袋鎮永安里,--,--,--,--,--
嘉義縣,566725,401521,61,48,13,37,29,8,296866,291301,5565,70.85%,73.94%,60.66%,嘉義縣第七選區,4126,2838,4,4,--,1,1,--,1968,1938,30,68.78%,69.34%,25%,嘉義縣第七選區布袋鎮,8,4,4,--,50%,嘉義縣第七選區布袋鎮東港里,--,--,--,--,--
嘉義縣,566725,401521,61,48,13,37,29,8,296866,291301,5565,70.85%,73.94%,60.66%,嘉義縣第七選區,4126,2838,4,4,--,1,1,--,1968,1938,30,68.78%,69.34%,25%,嘉義縣第七選區布袋鎮,8,4,4,--,50%,嘉義縣第七選區布袋鎮江山里,--,--,--,--,--
嘉義縣,566725,401521,61,48,13,37,29,8,296866,291301,5565,70.85%,73.94%,60.66%,嘉義縣第七選區,4126,2838,4,4,--,1,1,--,1968,1938,30,68.78%,69.34%,25%,嘉義縣第七選區布袋鎮,8,4,4,--,50%,嘉義縣第七選區布袋鎮菜舖里,--,--,--,--,--
嘉義縣,566725,401521,61,48,13,37,29,8,296866,291301,5565,70.85%,73.94%,60.66%,嘉義縣第七選區,4126,2838,4,4,--,1,1,--,1968,1938,30,68.78%,69.34%,25%,嘉義縣第七選區布袋鎮,8,4,4,--,50%,嘉義縣第七選區布袋鎮考試里,--,--,--,--,--
嘉義縣,566725,401521,61,48,13,37,29,8,296866,291301,5565,70.85%,73.94%,60.66%,嘉義縣第七選區,4126,2838,4,4,--,1,1,--,1968,1938,30,68.78%,69.34%,25%,嘉義縣第七選區布袋鎮,8,4,4,--,50%,嘉義縣第七選區布袋鎮振寮里,--,--,--,--,--
嘉義縣,566725,401521,61,48,13,37,29,8,296866,291301,5565,70.85%,73.94%,60.66%,嘉義縣第七選區,4126,2838,4,4,--,1,1,--,1968,1938,30,68.78%,69.34%,25%,嘉義縣第七選區布袋鎮,8,4,4,--,50%,嘉義縣第七選區布袋鎮西安里,--,--,--,--,--
嘉義縣,566725,401521,61,48,13,37,29,8,296866,291301,5565,70.85%,73.94%,60.66%,嘉義縣第七選區,4126,2838,4,4,--,1,1,--,1968,1938,30,68.78%,69.34%,25%,嘉義縣第七選區布袋鎮,8,4,4,--,50%,嘉義縣第七選區布袋鎮東安里,1,--,--,--,--
嘉義縣,566725,401521,61,48,13,37,29,8,296866,291301,5565,70.85%,73.94%,60.66%,嘉義縣第七選區,4126,2838,4,4,--,1,1,--,1968,1938,30,68.78%,69.34%,25%,嘉義縣第七選區布袋鎮,8,4,4,--,50%,嘉義縣第七選區布袋鎮中安里,--,--,--,--,--
嘉義縣,566725,401521,61,48,13,37,29,8,296866,291301,5565,70.85%,73.94%,60.66%,嘉義縣第七選區,4126,2838,4,4,--,1,1,--,1968,1938,30,68.78%,69.34%,25%,嘉義縣第七選區布袋鎮,8,4,4,--,50%,嘉義縣第七選區布袋鎮樹林里,--,--,--,--,--
嘉義縣,566725,401521,61,48,13,37,29,8,296866,291301,5565,70.85%,73.94%,60.66%,嘉義縣第七選區,4126,2838,4,4,--,1,1,--,1968,1938,30,68.78%,69.34%,25%,嘉義縣第七選區布袋鎮,8,4,4,--,50%,嘉義縣第七選區布袋鎮貴舍里,--,--,--,--,--
嘉義縣,566725,401521,61,48,13,37,29,8,296866,291301,5565,70.85%,73.94%,60.66%,嘉義縣第七選區,4126,2838,4,4,--,1,1,--,1968,1938,30,68.78%,69.34%,25%,嘉義縣第七選區大林鎮,11,9,9,--,81.82%,嘉義縣第七選區大林鎮東林里,--,--,--,--,--
嘉義縣,566725,401521,61,48,13,37,29,8,296866,291301,5565,70.85%,73.94%,60.66%,嘉義縣第七選區,4126,2838,4,4,--,1,1,--,1968,1938,30,68.78%,69.34%,25%,嘉義縣第七選區大林鎮,11,9,9,--,81.82%,嘉義縣第七選區大林鎮西林里,2,2,2,--,100%
嘉義縣,566725,401521,61,48,13,37,29,8,296866,291301,5565,70.85%,73.94%,60.66%,嘉義縣第七選區,4126,2838,4,4,--,1,1,--,1968,1938,30,68.78%,69.34%,25%,嘉義縣第七選區大林鎮,11,9,9,--,81.82%,嘉義縣第七選區大林鎮吉林里,--,--,--,--,--
嘉義縣,566725,401521,61,48,13,37,29,8,296866,291301,5565,70.85%,73.94%,60.66%,嘉義縣第七選區,4126,2838,4,4,--,1,1,--,1968,1938,30,68.78%,69.34%,25%,嘉義縣第七選區大林鎮,11,9,9,--,81.82%,嘉義縣第七選區大林鎮平林里,3,2,2,--,66.67%
嘉義縣,566725,401521,61,48,13,37,29,8,296866,291301,5565,70.85%,73.94%,60.66%,嘉義縣第七選區,4126,2838,4,4,--,1,1,--,1968,1938,30,68.78%,69.34%,25%,嘉義縣第七選區大林鎮,11,9,9,--,81.82%,嘉義縣第七選區大林鎮明華里,--,--,--,--,--
嘉義縣,566725,401521,61,48,13,37,29,8,296866,291301,5565,70.85%,73.94%,60.66%,嘉義縣第七選區,4126,2838,4,4,--,1,1,--,1968,1938,30,68.78%,69.34%,25%,嘉義縣第七選區大林鎮,11,9,9,--,81.82%,嘉義縣第七選區大林鎮明和里,1,1,1,--,100%
嘉義縣,566725,401521,61,48,13,37,29,8,296866,291301,5565,70.85%,73.94%,60.66%,嘉義縣第七選區,4126,2838,4,4,--,1,1,--,1968,1938,30,68.78%,69.34%,25%,嘉義縣第七選區大林鎮,11,9,9,--,81.82%,嘉義縣第七選區大林鎮排路里,--,--,--,--,--
嘉義縣,566725,401521,61,48,13,37,29,8,296866,291301,5565,70.85%,73.94%,60.66%,嘉義縣第七選區,4126,2838,4,4,--,1,1,--,1968,1938,30,68.78%,69.34%,25%,嘉義縣第七選區大林鎮,11,9,9,--,81.82%,嘉義縣第七選區大林鎮西結里,--,--,--,--,--
嘉義縣,566725,401521,61,48,13,37,29,8,296866,291301,5565,70.85%,73.94%,60.66%,嘉義縣第七選區,4126,2838,4,4,--,1,1,--,1968,1938,30,68.78%,69.34%,25%,嘉義縣第七選區大林鎮,11,9,9,--,81.82%,嘉義縣第七選區大林鎮湖北里,--,--,--,--,--
嘉義縣,566725,401521,61,48,13,37,29,8,296866,291301,5565,70.85%,73.94%,60.66%,嘉義縣第七選區,4126,2838,4,4,--,1,1,--,1968,1938,30,68.78%,69.34%,25%,嘉義縣第七選區大林鎮,11,9,9,--,81.82%,嘉義縣第七選區大林鎮大糖里,--,--,--,--,--
嘉義縣,566725,401521,61,48,13,37,29,8,296866,291301,5565,70.85%,73.94%,60.66%,嘉義縣第七選區,4126,2838,4,4,--,1,1,--,1968,1938,30,68.78%,69.34%,25%,嘉義縣第七選區大林鎮,11,9,9,--,81.82%,嘉義縣第七選區大林鎮大美里,--,--,--,--,--
嘉義縣,566725,401521,61,48,13,37,29,8,296866,291301,5565,70.85%,73.94%,60.66%,嘉義縣第七選區,4126,2838,4,4,--,1,1,--,1968,1938,30,68.78%,69.34%,25%,嘉義縣第七選區大林鎮,11,9,9,--,81.82%,嘉義縣第七選區大林鎮過溪里,2,2,2,--,100%
嘉義縣,566725,401521,61,48,13,37,29,8,296866,291301,5565,70.85%,73.94%,60.66%,嘉義縣第七選區,4126,2838,4,4,--,1,1,--,1968,1938,30,68.78%,69.34%,25%,嘉義縣第七選區大林鎮,11,9,9,--,81.82%,嘉義縣第七選區大林鎮中坑里,--,--,--,--,--
嘉義縣,566725,401521,61,48,13,37,29,8,296866,291301,5565,70.85%,73.94%,60.66%,嘉義縣第七選區,4126,2838,4,4,--,1,1,--,1968,1938,30,68.78%,69.34%,25%,嘉義縣第七選區大林鎮,11,9,9,--,81.82%,嘉義縣第七選區大林鎮上林里,1,1,1,--,100%
嘉義縣,566725,401521,61,48,13,37,29,8,296866,291301,5565,70.85%,73.94%,60.66%,嘉義縣第七選區,4126,2838,4,4,--,1,1,--,1968,1938,30,68.78%,69.34%,25%,嘉義縣第七選區大林鎮,11,9,9,--,81.82%,嘉義縣第七選區大林鎮中林里,1,1,1,--,100%
嘉義縣,566725,401521,61,48,13,37,29,8,296866,291301,5565,70.85%,73.94%,60.66%,嘉義縣第七選區,4126,2838,4,4,--,1,1,--,1968,1938,30,68.78%,69.34%,25%,嘉義縣第七選區大林鎮,11,9,9,--,81.82%,嘉義縣第七選區大林鎮三和里,--,--,--,--,--
嘉義縣,566725,401521,61,48,13,37,29,8,296866,291301,5565,70.85%,73.94%,60.66%,嘉義縣第七選區,4126,2838,4,4,--,1,1,--,1968,1938,30,68.78%,69.34%,25%,嘉義縣第七選區大林鎮,11,9,9,--,81.82%,嘉義縣第七選區大林鎮溝背里,--,--,--,--,--
嘉義縣,566725,401521,61,48,13,37,29,8,296866,291301,5565,70.85%,73.94%,60.66%,嘉義縣第七選區,4126,2838,4,4,--,1,1,--,1968,1938,30,68.78%,69.34%,25%,嘉義縣第七選區大林鎮,11,9,9,--,81.82%,嘉義縣第七選區大林鎮義和里,--,--,--,--,--
嘉義縣,566725,401521,61,48,13,37,29,8,296866,291301,5565,70.85%,73.94%,60.66%,嘉義縣第七選區,4126,2838,4,4,--,1,1,--,1968,1938,30,68.78%,69.34%,25%,嘉義縣第七選區大林鎮,11,9,9,--,81.82%,嘉義縣第七選區大林鎮內林里,--,--,--,--,--
嘉義縣,566725,401521,61,48,13,37,29,8,296866,291301,5565,70.85%,73.94%,60.66%,嘉義縣第七選區,4126,2838,4,4,--,1,1,--,1968,1938,30,68.78%,69.34%,25%,嘉義縣第七選區大林鎮,11,9,9,--,81.82%,嘉義縣第七選區大林鎮三角里,1,--,--,--,--
嘉義縣,566725,401521,61,48,13,37,29,8,296866,291301,5565,70.85%,73.94%,60.66%,嘉義縣第七選區,4126,2838,4,4,--,1,1,--,1968,1938,30,68.78%,69.34%,25%,嘉義縣第七選區大林鎮,11,9,9,--,81.82%,嘉義縣第七選區大林鎮三村里,--,--,--,--,--
嘉義縣,566725,401521,61,48,13,37,29,8,296866,291301,5565,70.85%,73.94%,60.66%,嘉義縣第七選區,4126,2838,4,4,--,1,1,--,1968,1938,30,68.78%,69.34%,25%,嘉義縣第七選區民雄鄉,37,15,14,1,40.54%,嘉義縣第七選區民雄鄉東榮村,1,1,1,--,100%
嘉義縣,566725,401521,61,48,13,37,29,8,296866,291301,5565,70.85%,73.94%,60.66%,嘉義縣第七選區,4126,2838,4,4,--,1,1,--,1968,1938,30,68.78%,69.34%,25%,嘉義縣第七選區民雄鄉,37,15,14,1,40.54%,嘉義縣第七選區民雄鄉中樂村,1,--,--,--,--
嘉義縣,566725,401521,61,48,13,37,29,8,296866,291301,5565,70.85%,73.94%,60.66%,嘉義縣第七選區,4126,2838,4,4,--,1,1,--,1968,1938,30,68.78%,69.34%,25%,嘉義縣第七選區民雄鄉,37,15,14,1,40.54%,嘉義縣第七選區民雄鄉西安村,1,1,1,--,100%
嘉義縣,566725,401521,61,48,13,37,29,8,296866,291301,5565,70.85%,73.94%,60.66%,嘉義縣第七選區,4126,2838,4,4,--,1,1,--,1968,1938,30,68.78%,69.34%,25%,嘉義縣第七選區民雄鄉,37,15,14,1,40.54%,嘉義縣第七選區民雄鄉寮頂村,3,2,2,--,66.67%
嘉義縣,566725,401521,61,48,13,37,29,8,296866,291301,5565,70.85%,73.94%,60.66%,嘉義縣第七選區,4126,2838,4,4,--,1,1,--,1968,1938,30,68.78%,69.34%,25%,嘉義縣第七選區民雄鄉,37,15,14,1,40.54%,嘉義縣第七選區民雄鄉福權村,--,--,--,--,--
嘉義縣,566725,401521,61,48,13,37,29,8,296866,291301,5565,70.85%,73.94%,60.66%,嘉義縣第七選區,4126,2838,4,4,--,1,1,--,1968,1938,30,68.78%,69.34%,25%,嘉義縣第七選區民雄鄉,37,15,14,1,40.54%,嘉義縣第七選區民雄鄉東湖村,1,--,--,--,--
嘉義縣,566725,401521,61,48,13,37,29,8,296866,291301,5565,70.85%,73.94%,60.66%,嘉義縣第七選區,4126,2838,4,4,--,1,1,--,1968,1938,30,68.78%,69.34%,25%,嘉義縣第七選區民雄鄉,37,15,14,1,40.54%,嘉義縣第七選區民雄鄉頂崙村,2,1,1,--,50%
嘉義縣,566725,401521,61,48,13,37,29,8,296866,291301,5565,70.85%,73.94%,60.66%,嘉義縣第七選區,4126,2838,4,4,--,1,1,--,1968,1938,30,68.78%,69.34%,25%,嘉義縣第七選區民雄鄉,37,15,14,1,40.54%,嘉義縣第七選區民雄鄉菁埔村,1,--,--,--,--
嘉義縣,566725,401521,61,48,13,37,29,8,296866,291301,5565,70.85%,73.94%,60.66%,嘉義縣第七選區,4126,2838,4,4,--,1,1,--,1968,1938,30,68.78%,69.34%,25%,嘉義縣第七選區民雄鄉,37,15,14,1,40.54%,嘉義縣第七選區民雄鄉中和村,--,--,--,--,--
嘉義縣,566725,401521,61,48,13,37,29,8,296866,291301,5565,70.85%,73.94%,60.66%,嘉義縣第七選區,4126,2838,4,4,--,1,1,--,1968,1938,30,68.78%,69.34%,25%,嘉義縣第七選區民雄鄉,37,15,14,1,40.54%,嘉義縣第七選區民雄鄉平和村,--,--,--,--,--
嘉義縣,566725,401521,61,48,13,37,29,8,296866,291301,5565,70.85%,73.94%,60.66%,嘉義縣第七選區,4126,2838,4,4,--,1,1,--,1968,1938,30,68.78%,69.34%,25%,嘉義縣第七選區民雄鄉,37,15,14,1,40.54%,嘉義縣第七選區民雄鄉西昌村,--,--,--,--,--
嘉義縣,566725,401521,61,48,13,37,29,8,296866,291301,5565,70.85%,73.94%,60.66%,嘉義縣第七選區,4126,2838,4,4,--,1,1,--,1968,1938,30,68.78%,69.34%,25%,嘉義縣第七選區民雄鄉,37,15,14,1,40.54%,嘉義縣第七選區民雄鄉豐收村,--,--,--,--,--
嘉義縣,566725,401521,61,48,13,37,29,8,296866,291301,5565,70.85%,73.94%,60.66%,嘉義縣第七選區,4126,2838,4,4,--,1,1,--,1968,1938,30,68.78%,69.34%,25%,嘉義縣第七選區民雄鄉,37,15,14,1,40.54%,嘉義縣第七選區民雄鄉三興村,--,--,--,--,--
嘉義縣,566725,401521,61,48,13,37,29,8,296866,291301,5565,70.85%,73.94%,60.66%,嘉義縣第七選區,4126,2838,4,4,--,1,1,--,1968,1938,30,68.78%,69.34%,25%,嘉義縣第七選區民雄鄉,37,15,14,1,40.54%,嘉義縣第七選區民雄鄉東興村,--,--,--,--,--
嘉義縣,566725,401521,61,48,13,37,29,8,296866,291301,5565,70.85%,73.94%,60.66%,嘉義縣第七選區,4126,2838,4,4,--,1,1,--,1968,1938,30,68.78%,69.34%,25%,嘉義縣第七選區民雄鄉,37,15,14,1,40.54%,嘉義縣第七選區民雄鄉鎮北村,--,--,--,--,--
嘉義縣,566725,401521,61,48,13,37,29,8,296866,291301,5565,70.85%,73.94%,60.66%,嘉義縣第七選區,4126,2838,4,4,--,1,1,--,1968,1938,30,68.78%,69.34%,25%,嘉義縣第七選區民雄鄉,37,15,14,1,40.54%,嘉義縣第七選區民雄鄉興中村,1,--,--,--,--
嘉義縣,566725,401521,61,48,13,37,29,8,296866,291301,5565,70.85%,73.94%,60.66%,嘉義縣第七選區,4126,2838,4,4,--,1,1,--,1968,1938,30,68.78%,69.34%,25%,嘉義縣第七選區民雄鄉,37,15,14,1,40.54%,嘉義縣第七選區民雄鄉興南村,4,1,1,--,25%
嘉義縣,566725,401521,61,48,13,37,29,8,296866,291301,5565,70.85%,73.94%,60.66%,嘉義縣第七選區,4126,2838,4,4,--,1,1,--,1968,1938,30,68.78%,69.34%,25%,嘉義縣第七選區民雄鄉,37,15,14,1,40.54%,嘉義縣第七選區民雄鄉福興村,2,1,1,--,50%
嘉義縣,566725,401521,61,48,13,37,29,8,296866,291301,5565,70.85%,73.94%,60.66%,嘉義縣第七選區,4126,2838,4,4,--,1,1,--,1968,1938,30,68.78%,69.34%,25%,嘉義縣第七選區民雄鄉,37,15,14,1,40.54%,嘉義縣第七選區民雄鄉文隆村,1,--,--,--,--
嘉義縣,566725,401521,61,48,13,37,29,8,296866,291301,5565,70.85%,73.94%,60.66%,嘉義縣第七選區,4126,2838,4,4,--,1,1,--,1968,1938,30,68.78%,69.34%,25%,嘉義縣第七選區民雄鄉,37,15,14,1,40.54%,嘉義縣第七選區民雄鄉山中村,2,1,1,--,50%
嘉義縣,566725,401521,61,48,13,37,29,8,296866,291301,5565,70.85%,73.94%,60.66%,嘉義縣第七選區,4126,2838,4,4,--,1,1,--,1968,1938,30,68.78%,69.34%,25%,嘉義縣第七選區民雄鄉,37,15,14,1,40.54%,嘉義縣第七選區民雄鄉中央村,--,--,--,--,--
嘉義縣,566725,401521,61,48,13,37,29,8,296866,291301,5565,70.85%,73.94%,60.66%,嘉義縣第七選區,4126,2838,4,4,--,1,1,--,1968,1938,30,68.78%,69.34%,25%,嘉義縣第七選區民雄鄉,37,15,14,1,40.54%,嘉義縣第七選區民雄鄉北斗村,3,--,--,--,--
嘉義縣,566725,401521,61,48,13,37,29,8,296866,291301,5565,70.85%,73.94%,60.66%,嘉義縣第七選區,4126,2838,4,4,--,1,1,--,1968,1938,30,68.78%,69.34%,25%,嘉義縣第七選區民雄鄉,37,15,14,1,40.54%,嘉義縣第七選區民雄鄉雙福村,3,1,1,--,33.33%
嘉義縣,566725,401521,61,48,13,37,29,8,296866,291301,5565,70.85%,73.94%,60.66%,嘉義縣第七選區,4126,2838,4,4,--,1,1,--,1968,1938,30,68.78%,69.34%,25%,嘉義縣第七選區民雄鄉,37,15,14,1,40.54%,嘉義縣第七選區民雄鄉大崎村,2,2,2,--,100%
嘉義縣,566725,401521,61,48,13,37,29,8,296866,291301,5565,70.85%,73.94%,60.66%,嘉義縣第七選區,4126,2838,4,4,--,1,1,--,1968,1938,30,68.78%,69.34%,25%,嘉義縣第七選區民雄鄉,37,15,14,1,40.54%,嘉義縣第七選區民雄鄉秀林村,2,1,1,--,50%
嘉義縣,566725,401521,61,48,13,37,29,8,296866,291301,5565,70.85%,73.94%,60.66%,嘉義縣第七選區,4126,2838,4,4,--,1,1,--,1968,1938,30,68.78%,69.34%,25%,嘉義縣第七選區民雄鄉,37,15,14,1,40.54%,嘉義縣第七選區民雄鄉松山村,--,--,--,--,--
嘉義縣,566725,401521,61,48,13,37,29,8,296866,291301,5565,70.85%,73.94%,60.66%,嘉義縣第七選區,4126,2838,4,4,--,1,1,--,1968,1938,30,68.78%,69.34%,25%,嘉義縣第七選區民雄鄉,37,15,14,1,40.54%,嘉義縣第七選區民雄鄉金興村,3,1,--,1,33.33%
嘉義縣,566725,401521,61,48,13,37,29,8,296866,291301,5565,70.85%,73.94%,60.66%,嘉義縣第七選區,4126,2838,4,4,--,1,1,--,1968,1938,30,68.78%,69.34%,25%,嘉義縣第七選區民雄鄉,37,15,14,1,40.54%,嘉義縣第七選區民雄鄉福樂村,4,2,2,--,50%
嘉義縣,566725,401521,61,48,13,37,29,8,296866,291301,5565,70.85%,73.94%,60.66%,嘉義縣第七選區,4126,2838,4,4,--,1,1,--,1968,1938,30,68.78%,69.34%,25%,嘉義縣第七選區溪口鄉,4,2,2,--,50%,嘉義縣第七選區溪口鄉溪東村,1,1,1,--,100%
嘉義縣,566725,401521,61,48,13,37,29,8,296866,291301,5565,70.85%,73.94%,60.66%,嘉義縣第七選區,4126,2838,4,4,--,1,1,--,1968,1938,30,68.78%,69.34%,25%,嘉義縣第七選區溪口鄉,4,2,2,--,50%,嘉義縣第七選區溪口鄉溪西村,--,--,--,--,--
嘉義縣,566725,401521,61,48,13,37,29,8,296866,291301,5565,70.85%,73.94%,60.66%,嘉義縣第七選區,4126,2838,4,4,--,1,1,--,1968,1938,30,68.78%,69.34%,25%,嘉義縣第七選區溪口鄉,4,2,2,--,50%,嘉義縣第七選區溪口鄉溪北村,--,--,--,--,--
嘉義縣,566725,401521,61,48,13,37,29,8,296866,291301,5565,70.85%,73.94%,60.66%,嘉義縣第七選區,4126,2838,4,4,--,1,1,--,1968,1938,30,68.78%,69.34%,25%,嘉義縣第七選區溪口鄉,4,2,2,--,50%,嘉義縣第七選區溪口鄉游東村,--,--,--,--,--
嘉義縣,566725,401521,61,48,13,37,29,8,296866,291301,5565,70.85%,73.94%,60.66%,嘉義縣第七選區,4126,2838,4,4,--,1,1,--,1968,1938,30,68.78%,69.34%,25%,嘉義縣第七選區溪口鄉,4,2,2,--,50%,嘉義縣第七選區溪口鄉游西村,--,--,--,--,--
嘉義縣,566725,401521,61,48,13,37,29,8,296866,291301,5565,70.85%,73.94%,60.66%,嘉義縣第七選區,4126,2838,4,4,--,1,1,--,1968,1938,30,68.78%,69.34%,25%,嘉義縣第七選區溪口鄉,4,2,2,--,50%,嘉義縣第七選區溪口鄉柴林村,--,--,--,--,--
嘉義縣,566725,401521,61,48,13,37,29,8,296866,291301,5565,70.85%,73.94%,60.66%,嘉義縣第七選區,4126,2838,4,4,--,1,1,--,1968,1938,30,68.78%,69.34%,25%,嘉義縣第七選區溪口鄉,4,2,2,--,50%,嘉義縣第七選區溪口鄉林腳村,--,--,--,--,--
嘉義縣,566725,401521,61,48,13,37,29,8,296866,291301,5565,70.85%,73.94%,60.66%,嘉義縣第七選區,4126,2838,4,4,--,1,1,--,1968,1938,30,68.78%,69.34%,25%,嘉義縣第七選區溪口鄉,4,2,2,--,50%,嘉義縣第七選區溪口鄉美南村,--,--,--,--,--
嘉義縣,566725,401521,61,48,13,37,29,8,296866,291301,5565,70.85%,73.94%,60.66%,嘉義縣第七選區,4126,2838,4,4,--,1,1,--,1968,1938,30,68.78%,69.34%,25%,嘉義縣第七選區溪口鄉,4,2,2,--,50%,嘉義縣第七選區溪口鄉美北村,2,--,--,--,--
嘉義縣,566725,401521,61,48,13,37,29,8,296866,291301,5565,70.85%,73.94%,60.66%,嘉義縣第七選區,4126,2838,4,4,--,1,1,--,1968,1938,30,68.78%,69.34%,25%,嘉義縣第七選區溪口鄉,4,2,2,--,50%,嘉義縣第七選區溪口鄉本厝村,--,--,--,--,--
嘉義縣,566725,401521,61,48,13,37,29,8,296866,291301,5565,70.85%,73.94%,60.66%,嘉義縣第七選區,4126,2838,4,4,--,1,1,--,1968,1938,30,68.78%,69.34%,25%,嘉義縣第七選區溪口鄉,4,2,2,--,50%,嘉義縣第七選區溪口鄉柳溝村,1,1,1,--,100%
嘉義縣,566725,401521,61,48,13,37,29,8,296866,291301,5565,70.85%,73.94%,60.66%,嘉義縣第七選區,4126,2838,4,4,--,1,1,--,1968,1938,30,68.78%,69.34%,25%,嘉義縣第七選區溪口鄉,4,2,2,--,50%,嘉義縣第七選區溪口鄉疊溪村,--,--,--,--,--
嘉義縣,566725,401521,61,48,13,37,29,8,296866,291301,5565,70.85%,73.94%,60.66%,嘉義縣第七選區,4126,2838,4,4,--,1,1,--,1968,1938,30,68.78%,69.34%,25%,嘉義縣第七選區溪口鄉,4,2,2,--,50%,嘉義縣第七選區溪口鄉妙崙村,--,--,--,--,--
嘉義縣,566725,401521,61,48,13,37,29,8,296866,291301,5565,70.85%,73.94%,60.66%,嘉義縣第七選區,4126,2838,4,4,--,1,1,--,1968,1938,30,68.78%,69.34%,25%,嘉義縣第七選區溪口鄉,4,2,2,--,50%,嘉義縣第七選區溪口鄉坪頂村,--,--,--,--,--
嘉義縣,566725,401521,61,48,13,37,29,8,296866,291301,5565,70.85%,73.94%,60.66%,嘉義縣第七選區,4126,2838,4,4,--,1,1,--,1968,1938,30,68.78%,69.34%,25%,嘉義縣第七選區新港鄉,2,2,2,--,100%,嘉義縣第七選區新港鄉宮前村,1,1,1,--,100%
嘉義縣,566725,401521,61,48,13,37,29,8,296866,291301,5565,70.85%,73.94%,60.66%,嘉義縣第七選區,4126,2838,4,4,--,1,1,--,1968,1938,30,68.78%,69.34%,25%,嘉義縣第七選區新港鄉,2,2,2,--,100%,嘉義縣第七選區新港鄉宮後村,--,--,--,--,--
嘉義縣,566725,401521,61,48,13,37,29,8,296866,291301,5565,70.85%,73.94%,60.66%,嘉義縣第七選區,4126,2838,4,4,--,1,1,--,1968,1938,30,68.78%,69.34%,25%,嘉義縣第七選區新港鄉,2,2,2,--,100%,嘉義縣第七選區新港鄉大興村,--,--,--,--,--
嘉義縣,566725,401521,61,48,13,37,29,8,296866,291301,5565,70.85%,73.94%,60.66%,嘉義縣第七選區,4126,2838,4,4,--,1,1,--,1968,1938,30,68.78%,69.34%,25%,嘉義縣第七選區新港鄉,2,2,2,--,100%,嘉義縣第七選區新港鄉福德村,--,--,--,--,--
嘉義縣,566725,401521,61,48,13,37,29,8,296866,291301,5565,70.85%,73.94%,60.66%,嘉義縣第七選區,4126,2838,4,4,--,1,1,--,1968,1938,30,68.78%,69.34%,25%,嘉義縣第七選區新港鄉,2,2,2,--,100%,嘉義縣第七選區新港鄉古民村,--,--,--,--,--
嘉義縣,566725,401521,61,48,13,37,29,8,296866,291301,5565,70.85%,73.94%,60.66%,嘉義縣第七選區,4126,2838,4,4,--,1,1,--,1968,1938,30,68.78%,69.34%,25%,嘉義縣第七選區新港鄉,2,2,2,--,100%,嘉義縣第七選區新港鄉中庄村,--,--,--,--,--
