地區別," 人口數",選舉人數,候選人數_計,候選人數_男,候選人數_女,當選人數_計,當選人數_男,當選人數_女,投票數_合計,投票數_有效票數,投票數_無效票數,選舉人數對人口數,投票數對選舉人數,當選人數對候選人數,縣市選區,縣市選區_人口數,縣市選區_選舉人數,縣市選區_候選人數_計,縣市選區_候選人數_男,縣市選區_候選人數_女,縣市選區_當選人數_計,縣市選區_當選人數_男,縣市選區_當選人數_女,縣市選區_投票數合計,縣市選區_有效票數,縣市選區_無效票數,縣市選區_選舉人數對人口數,縣市選區_投票數對選舉人數,縣市選區_當選人數對候選人數,鄉鎮,鄉鎮_選舉人數,鄉鎮_投票數,鄉鎮_有效票數,鄉鎮_無效票數,鄉鎮_投票率,里,里_選舉人數,里_投票數,里_有效票數,里_無效票數,里_投票率
彰化縣,1311971,990637,82,58,24,54,35,19,649758,634589,15169,75.51%,65.59%,65.85%,彰化縣第九選區,2444,1525,2,1,1,1,--,1,824,796,28,62.4%,54.03%,50%,彰化縣第九選區二水鄉,19,13,12,1,68.42%,彰化縣第九選區二水鄉十五村,1,1,--,--,100%
彰化縣,1311971,990637,82,58,24,54,35,19,649758,634589,15169,75.51%,65.59%,65.85%,彰化縣第九選區,2444,1525,2,1,1,1,--,1,824,796,28,62.4%,54.03%,50%,彰化縣第九選區北斗鎮,14,8,7,1,57.14%,彰化縣第九選區北斗鎮光復里,--,--,--,--,--
彰化縣,1311971,990637,82,58,24,54,35,19,649758,634589,15169,75.51%,65.59%,65.85%,彰化縣第九選區,2444,1525,2,1,1,1,--,1,824,796,28,62.4%,54.03%,50%,彰化縣第九選區北斗鎮,14,8,7,1,57.14%,彰化縣第九選區北斗鎮新政里,--,--,--,--,--
彰化縣,1311971,990637,82,58,24,54,35,19,649758,634589,15169,75.51%,65.59%,65.85%,彰化縣第九選區,2444,1525,2,1,1,1,--,1,824,796,28,62.4%,54.03%,50%,彰化縣第九選區北斗鎮,14,8,7,1,57.14%,彰化縣第九選區北斗鎮重慶里,--,--,--,--,--
彰化縣,1311971,990637,82,58,24,54,35,19,649758,634589,15169,75.51%,65.59%,65.85%,彰化縣第九選區,2444,1525,2,1,1,1,--,1,824,796,28,62.4%,54.03%,50%,彰化縣第九選區北斗鎮,14,8,7,1,57.14%,彰化縣第九選區北斗鎮五權里,1,--,--,--,--
彰化縣,1311971,990637,82,58,24,54,35,19,649758,634589,15169,75.51%,65.59%,65.85%,彰化縣第九選區,2444,1525,2,1,1,1,--,1,824,796,28,62.4%,54.03%,50%,彰化縣第九選區北斗鎮,14,8,7,1,57.14%,彰化縣第九選區北斗鎮七星里,3,2,2,--,66.67%
彰化縣,1311971,990637,82,58,24,54,35,19,649758,634589,15169,75.51%,65.59%,65.85%,彰化縣第九選區,2444,1525,2,1,1,1,--,1,824,796,28,62.4%,54.03%,50%,彰化縣第九選區北斗鎮,14,8,7,1,57.14%,彰化縣第九選區北斗鎮居仁里,--,--,--,--,--
彰化縣,1311971,990637,82,58,24,54,35,19,649758,634589,15169,75.51%,65.59%,65.85%,彰化縣第九選區,2444,1525,2,1,1,1,--,1,824,796,28,62.4%,54.03%,50%,彰化縣第九選區北斗鎮,14,8,7,1,57.14%,彰化縣第九選區北斗鎮東光里,--,--,--,--,--
彰化縣,1311971,990637,82,58,24,54,35,19,649758,634589,15169,75.51%,65.59%,65.85%,彰化縣第九選區,2444,1525,2,1,1,1,--,1,824,796,28,62.4%,54.03%,50%,彰化縣第九選區北斗鎮,14,8,7,1,57.14%,彰化縣第九選區北斗鎮文昌里,1,1,1,--,100%
彰化縣,1311971,990637,82,58,24,54,35,19,649758,634589,15169,75.51%,65.59%,65.85%,彰化縣第九選區,2444,1525,2,1,1,1,--,1,824,796,28,62.4%,54.03%,50%,彰化縣第九選區北斗鎮,14,8,7,1,57.14%,彰化縣第九選區北斗鎮中和里,--,--,--,--,--
彰化縣,1311971,990637,82,58,24,54,35,19,649758,634589,15169,75.51%,65.59%,65.85%,彰化縣第九選區,2444,1525,2,1,1,1,--,1,824,796,28,62.4%,54.03%,50%,彰化縣第九選區北斗鎮,14,8,7,1,57.14%,彰化縣第九選區北斗鎮西德里,--,--,--,--,--
彰化縣,1311971,990637,82,58,24,54,35,19,649758,634589,15169,75.51%,65.59%,65.85%,彰化縣第九選區,2444,1525,2,1,1,1,--,1,824,796,28,62.4%,54.03%,50%,彰化縣第九選區北斗鎮,14,8,7,1,57.14%,彰化縣第九選區北斗鎮西安里,1,--,--,--,--
彰化縣,1311971,990637,82,58,24,54,35,19,649758,634589,15169,75.51%,65.59%,65.85%,彰化縣第九選區,2444,1525,2,1,1,1,--,1,824,796,28,62.4%,54.03%,50%,彰化縣第九選區北斗鎮,14,8,7,1,57.14%,彰化縣第九選區北斗鎮中寮里,--,--,--,--,--
彰化縣,1311971,990637,82,58,24,54,35,19,649758,634589,15169,75.51%,65.59%,65.85%,彰化縣第九選區,2444,1525,2,1,1,1,--,1,824,796,28,62.4%,54.03%,50%,彰化縣第九選區北斗鎮,14,8,7,1,57.14%,彰化縣第九選區北斗鎮大道里,3,3,2,1,100%
彰化縣,1311971,990637,82,58,24,54,35,19,649758,634589,15169,75.51%,65.59%,65.85%,彰化縣第九選區,2444,1525,2,1,1,1,--,1,824,796,28,62.4%,54.03%,50%,彰化縣第九選區北斗鎮,14,8,7,1,57.14%,彰化縣第九選區北斗鎮新生里,3,1,1,--,33.33%
彰化縣,1311971,990637,82,58,24,54,35,19,649758,634589,15169,75.51%,65.59%,65.85%,彰化縣第九選區,2444,1525,2,1,1,1,--,1,824,796,28,62.4%,54.03%,50%,彰化縣第九選區北斗鎮,14,8,7,1,57.14%,彰化縣第九選區北斗鎮大新里,2,1,1,--,50%
彰化縣,1311971,990637,82,58,24,54,35,19,649758,634589,15169,75.51%,65.59%,65.85%,彰化縣第九選區,2444,1525,2,1,1,1,--,1,824,796,28,62.4%,54.03%,50%,彰化縣第九選區二林鎮,34,25,25,--,73.53%,彰化縣第九選區二林鎮東和里,--,--,--,--,--
彰化縣,1311971,990637,82,58,24,54,35,19,649758,634589,15169,75.51%,65.59%,65.85%,彰化縣第九選區,2444,1525,2,1,1,1,--,1,824,796,28,62.4%,54.03%,50%,彰化縣第九選區二林鎮,34,25,25,--,73.53%,彰化縣第九選區二林鎮南光里,--,--,--,--,--
彰化縣,1311971,990637,82,58,24,54,35,19,649758,634589,15169,75.51%,65.59%,65.85%,彰化縣第九選區,2444,1525,2,1,1,1,--,1,824,796,28,62.4%,54.03%,50%,彰化縣第九選區二林鎮,34,25,25,--,73.53%,彰化縣第九選區二林鎮西平里,2,1,1,--,50%
彰化縣,1311971,990637,82,58,24,54,35,19,649758,634589,15169,75.51%,65.59%,65.85%,彰化縣第九選區,2444,1525,2,1,1,1,--,1,824,796,28,62.4%,54.03%,50%,彰化縣第九選區二林鎮,34,25,25,--,73.53%,彰化縣第九選區二林鎮北平里,4,3,3,--,75%
彰化縣,1311971,990637,82,58,24,54,35,19,649758,634589,15169,75.51%,65.59%,65.85%,彰化縣第九選區,2444,1525,2,1,1,1,--,1,824,796,28,62.4%,54.03%,50%,彰化縣第九選區二林鎮,34,25,25,--,73.53%,彰化縣第九選區二林鎮中西里,--,--,--,--,--
彰化縣,1311971,990637,82,58,24,54,35,19,649758,634589,15169,75.51%,65.59%,65.85%,彰化縣第九選區,2444,1525,2,1,1,1,--,1,824,796,28,62.4%,54.03%,50%,彰化縣第九選區二林鎮,34,25,25,--,73.53%,彰化縣第九選區二林鎮廣興里,1,1,1,--,100%
彰化縣,1311971,990637,82,58,24,54,35,19,649758,634589,15169,75.51%,65.59%,65.85%,彰化縣第九選區,2444,1525,2,1,1,1,--,1,824,796,28,62.4%,54.03%,50%,彰化縣第九選區二林鎮,34,25,25,--,73.53%,彰化縣第九選區二林鎮香田里,--,--,--,--,--
彰化縣,1311971,990637,82,58,24,54,35,19,649758,634589,15169,75.51%,65.59%,65.85%,彰化縣第九選區,2444,1525,2,1,1,1,--,1,824,796,28,62.4%,54.03%,50%,彰化縣第九選區二林鎮,34,25,25,--,73.53%,彰化縣第九選區二林鎮外竹里,1,1,1,--,100%
彰化縣,1311971,990637,82,58,24,54,35,19,649758,634589,15169,75.51%,65.59%,65.85%,彰化縣第九選區,2444,1525,2,1,1,1,--,1,824,796,28,62.4%,54.03%,50%,彰化縣第九選區二林鎮,34,25,25,--,73.53%,彰化縣第九選區二林鎮興華里,3,3,3,--,100%
彰化縣,1311971,990637,82,58,24,54,35,19,649758,634589,15169,75.51%,65.59%,65.85%,彰化縣第九選區,2444,1525,2,1,1,1,--,1,824,796,28,62.4%,54.03%,50%,彰化縣第九選區二林鎮,34,25,25,--,73.53%,彰化縣第九選區二林鎮東興里,--,--,--,--,--
彰化縣,1311971,990637,82,58,24,54,35,19,649758,634589,15169,75.51%,65.59%,65.85%,彰化縣第九選區,2444,1525,2,1,1,1,--,1,824,796,28,62.4%,54.03%,50%,彰化縣第九選區二林鎮,34,25,25,--,73.53%,彰化縣第九選區二林鎮後厝里,8,7,7,--,87.5%
彰化縣,1311971,990637,82,58,24,54,35,19,649758,634589,15169,75.51%,65.59%,65.85%,彰化縣第九選區,2444,1525,2,1,1,1,--,1,824,796,28,62.4%,54.03%,50%,彰化縣第九選區二林鎮,34,25,25,--,73.53%,彰化縣第九選區二林鎮豐田里,--,--,--,--,--
彰化縣,1311971,990637,82,58,24,54,35,19,649758,634589,15169,75.51%,65.59%,65.85%,彰化縣第九選區,2444,1525,2,1,1,1,--,1,824,796,28,62.4%,54.03%,50%,彰化縣第九選區二林鎮,34,25,25,--,73.53%,彰化縣第九選區二林鎮頂厝里,5,2,2,--,40%
彰化縣,1311971,990637,82,58,24,54,35,19,649758,634589,15169,75.51%,65.59%,65.85%,彰化縣第九選區,2444,1525,2,1,1,1,--,1,824,796,28,62.4%,54.03%,50%,彰化縣第九選區二林鎮,34,25,25,--,73.53%,彰化縣第九選區二林鎮趙甲里,2,1,1,--,50%
彰化縣,1311971,990637,82,58,24,54,35,19,649758,634589,15169,75.51%,65.59%,65.85%,彰化縣第九選區,2444,1525,2,1,1,1,--,1,824,796,28,62.4%,54.03%,50%,彰化縣第九選區二林鎮,34,25,25,--,73.53%,彰化縣第九選區二林鎮振興里,--,--,--,--,--
彰化縣,1311971,990637,82,58,24,54,35,19,649758,634589,15169,75.51%,65.59%,65.85%,彰化縣第九選區,2444,1525,2,1,1,1,--,1,824,796,28,62.4%,54.03%,50%,彰化縣第九選區二林鎮,34,25,25,--,73.53%,彰化縣第九選區二林鎮萬興里,--,--,--,--,--
彰化縣,1311971,990637,82,58,24,54,35,19,649758,634589,15169,75.51%,65.59%,65.85%,彰化縣第九選區,2444,1525,2,1,1,1,--,1,824,796,28,62.4%,54.03%,50%,彰化縣第九選區二林鎮,34,25,25,--,73.53%,彰化縣第九選區二林鎮永興里,--,--,--,--,--
彰化縣,1311971,990637,82,58,24,54,35,19,649758,634589,15169,75.51%,65.59%,65.85%,彰化縣第九選區,2444,1525,2,1,1,1,--,1,824,796,28,62.4%,54.03%,50%,彰化縣第九選區二林鎮,34,25,25,--,73.53%,彰化縣第九選區二林鎮西庄里,--,--,--,--,--
彰化縣,1311971,990637,82,58,24,54,35,19,649758,634589,15169,75.51%,65.59%,65.85%,彰化縣第九選區,2444,1525,2,1,1,1,--,1,824,796,28,62.4%,54.03%,50%,彰化縣第九選區二林鎮,34,25,25,--,73.53%,彰化縣第九選區二林鎮梅芳里,1,1,1,--,100%
彰化縣,1311971,990637,82,58,24,54,35,19,649758,634589,15169,75.51%,65.59%,65.85%,彰化縣第九選區,2444,1525,2,1,1,1,--,1,824,796,28,62.4%,54.03%,50%,彰化縣第九選區二林鎮,34,25,25,--,73.53%,彰化縣第九選區二林鎮華崙里,3,3,3,--,100%
彰化縣,1311971,990637,82,58,24,54,35,19,649758,634589,15169,75.51%,65.59%,65.85%,彰化縣第九選區,2444,1525,2,1,1,1,--,1,824,796,28,62.4%,54.03%,50%,彰化縣第九選區二林鎮,34,25,25,--,73.53%,彰化縣第九選區二林鎮東勢里,--,--,--,--,--
彰化縣,1311971,990637,82,58,24,54,35,19,649758,634589,15169,75.51%,65.59%,65.85%,彰化縣第九選區,2444,1525,2,1,1,1,--,1,824,796,28,62.4%,54.03%,50%,彰化縣第九選區二林鎮,34,25,25,--,73.53%,彰化縣第九選區二林鎮萬合里,1,--,--,--,--
彰化縣,1311971,990637,82,58,24,54,35,19,649758,634589,15169,75.51%,65.59%,65.85%,彰化縣第九選區,2444,1525,2,1,1,1,--,1,824,796,28,62.4%,54.03%,50%,彰化縣第九選區二林鎮,34,25,25,--,73.53%,彰化縣第九選區二林鎮大永里,--,--,--,--,--
彰化縣,1311971,990637,82,58,24,54,35,19,649758,634589,15169,75.51%,65.59%,65.85%,彰化縣第九選區,2444,1525,2,1,1,1,--,1,824,796,28,62.4%,54.03%,50%,彰化縣第九選區二林鎮,34,25,25,--,73.53%,彰化縣第九選區二林鎮原斗里,2,1,1,--,50%
彰化縣,1311971,990637,82,58,24,54,35,19,649758,634589,15169,75.51%,65.59%,65.85%,彰化縣第九選區,2444,1525,2,1,1,1,--,1,824,796,28,62.4%,54.03%,50%,彰化縣第九選區二林鎮,34,25,25,--,73.53%,彰化縣第九選區二林鎮西斗里,--,--,--,--,--
彰化縣,1311971,990637,82,58,24,54,35,19,649758,634589,15169,75.51%,65.59%,65.85%,彰化縣第九選區,2444,1525,2,1,1,1,--,1,824,796,28,62.4%,54.03%,50%,彰化縣第九選區二林鎮,34,25,25,--,73.53%,彰化縣第九選區二林鎮東華里,1,1,1,--,100%
彰化縣,1311971,990637,82,58,24,54,35,19,649758,634589,15169,75.51%,65.59%,65.85%,彰化縣第九選區,2444,1525,2,1,1,1,--,1,824,796,28,62.4%,54.03%,50%,彰化縣第九選區二林鎮,34,25,25,--,73.53%,彰化縣第九選區二林鎮復豐里,--,--,--,--,--
彰化縣,1311971,990637,82,58,24,54,35,19,649758,634589,15169,75.51%,65.59%,65.85%,彰化縣第九選區,2444,1525,2,1,1,1,--,1,824,796,28,62.4%,54.03%,50%,彰化縣第九選區田尾鄉,8,8,8,--,100%,彰化縣第九選區田尾鄉田尾村,--,--,--,--,--
彰化縣,1311971,990637,82,58,24,54,35,19,649758,634589,15169,75.51%,65.59%,65.85%,彰化縣第九選區,2444,1525,2,1,1,1,--,1,824,796,28,62.4%,54.03%,50%,彰化縣第九選區田尾鄉,8,8,8,--,100%,彰化縣第九選區田尾鄉豐田村,3,3,3,--,100%
彰化縣,1311971,990637,82,58,24,54,35,19,649758,634589,15169,75.51%,65.59%,65.85%,彰化縣第九選區,2444,1525,2,1,1,1,--,1,824,796,28,62.4%,54.03%,50%,彰化縣第九選區田尾鄉,8,8,8,--,100%,彰化縣第九選區田尾鄉饒平村,--,--,--,--,--
彰化縣,1311971,990637,82,58,24,54,35,19,649758,634589,15169,75.51%,65.59%,65.85%,彰化縣第九選區,2444,1525,2,1,1,1,--,1,824,796,28,62.4%,54.03%,50%,彰化縣第九選區田尾鄉,8,8,8,--,100%,彰化縣第九選區田尾鄉睦宜村,--,--,--,--,--
彰化縣,1311971,990637,82,58,24,54,35,19,649758,634589,15169,75.51%,65.59%,65.85%,彰化縣第九選區,2444,1525,2,1,1,1,--,1,824,796,28,62.4%,54.03%,50%,彰化縣第九選區田尾鄉,8,8,8,--,100%,彰化縣第九選區田尾鄉福田村,--,--,--,--,--
彰化縣,1311971,990637,82,58,24,54,35,19,649758,634589,15169,75.51%,65.59%,65.85%,彰化縣第九選區,2444,1525,2,1,1,1,--,1,824,796,28,62.4%,54.03%,50%,彰化縣第九選區田尾鄉,8,8,8,--,100%,彰化縣第九選區田尾鄉新興村,2,2,2,--,100%
彰化縣,1311971,990637,82,58,24,54,35,19,649758,634589,15169,75.51%,65.59%,65.85%,彰化縣第九選區,2444,1525,2,1,1,1,--,1,824,796,28,62.4%,54.03%,50%,彰化縣第九選區田尾鄉,8,8,8,--,100%,彰化縣第九選區田尾鄉北鎮村,--,--,--,--,--
彰化縣,1311971,990637,82,58,24,54,35,19,649758,634589,15169,75.51%,65.59%,65.85%,彰化縣第九選區,2444,1525,2,1,1,1,--,1,824,796,28,62.4%,54.03%,50%,彰化縣第九選區田尾鄉,8,8,8,--,100%,彰化縣第九選區田尾鄉南鎮村,--,--,--,--,--
彰化縣,1311971,990637,82,58,24,54,35,19,649758,634589,15169,75.51%,65.59%,65.85%,彰化縣第九選區,2444,1525,2,1,1,1,--,1,824,796,28,62.4%,54.03%,50%,彰化縣第九選區田尾鄉,8,8,8,--,100%,彰化縣第九選區田尾鄉新生村,--,--,--,--,--
彰化縣,1311971,990637,82,58,24,54,35,19,649758,634589,15169,75.51%,65.59%,65.85%,彰化縣第九選區,2444,1525,2,1,1,1,--,1,824,796,28,62.4%,54.03%,50%,彰化縣第九選區田尾鄉,8,8,8,--,100%,彰化縣第九選區田尾鄉南曾村,2,2,2,--,100%
彰化縣,1311971,990637,82,58,24,54,35,19,649758,634589,15169,75.51%,65.59%,65.85%,彰化縣第九選區,2444,1525,2,1,1,1,--,1,824,796,28,62.4%,54.03%,50%,彰化縣第九選區田尾鄉,8,8,8,--,100%,彰化縣第九選區田尾鄉北曾村,1,1,1,--,100%
彰化縣,1311971,990637,82,58,24,54,35,19,649758,634589,15169,75.51%,65.59%,65.85%,彰化縣第九選區,2444,1525,2,1,1,1,--,1,824,796,28,62.4%,54.03%,50%,彰化縣第九選區田尾鄉,8,8,8,--,100%,彰化縣第九選區田尾鄉溪畔村,--,--,--,--,--
彰化縣,1311971,990637,82,58,24,54,35,19,649758,634589,15169,75.51%,65.59%,65.85%,彰化縣第九選區,2444,1525,2,1,1,1,--,1,824,796,28,62.4%,54.03%,50%,彰化縣第九選區田尾鄉,8,8,8,--,100%,彰化縣第九選區田尾鄉打簾村,--,--,--,--,--
彰化縣,1311971,990637,82,58,24,54,35,19,649758,634589,15169,75.51%,65.59%,65.85%,彰化縣第九選區,2444,1525,2,1,1,1,--,1,824,796,28,62.4%,54.03%,50%,彰化縣第九選區田尾鄉,8,8,8,--,100%,彰化縣第九選區田尾鄉柳鳳村,--,--,--,--,--
彰化縣,1311971,990637,82,58,24,54,35,19,649758,634589,15169,75.51%,65.59%,65.85%,彰化縣第九選區,2444,1525,2,1,1,1,--,1,824,796,28,62.4%,54.03%,50%,彰化縣第九選區田尾鄉,8,8,8,--,100%,彰化縣第九選區田尾鄉陸豐村,--,--,--,--,--
彰化縣,1311971,990637,82,58,24,54,35,19,649758,634589,15169,75.51%,65.59%,65.85%,彰化縣第九選區,2444,1525,2,1,1,1,--,1,824,796,28,62.4%,54.03%,50%,彰化縣第九選區田尾鄉,8,8,8,--,100%,彰化縣第九選區田尾鄉海豐村,--,--,--,--,--
彰化縣,1311971,990637,82,58,24,54,35,19,649758,634589,15169,75.51%,65.59%,65.85%,彰化縣第九選區,2444,1525,2,1,1,1,--,1,824,796,28,62.4%,54.03%,50%,彰化縣第九選區田尾鄉,8,8,8,--,100%,彰化縣第九選區田尾鄉仁里村,--,--,--,--,--
彰化縣,1311971,990637,82,58,24,54,35,19,649758,634589,15169,75.51%,65.59%,65.85%,彰化縣第九選區,2444,1525,2,1,1,1,--,1,824,796,28,62.4%,54.03%,50%,彰化縣第九選區田尾鄉,8,8,8,--,100%,彰化縣第九選區田尾鄉新厝村,--,--,--,--,--
彰化縣,1311971,990637,82,58,24,54,35,19,649758,634589,15169,75.51%,65.59%,65.85%,彰化縣第九選區,2444,1525,2,1,1,1,--,1,824,796,28,62.4%,54.03%,50%,彰化縣第九選區田尾鄉,8,8,8,--,100%,彰化縣第九選區田尾鄉溪頂村,--,--,--,--,--
彰化縣,1311971,990637,82,58,24,54,35,19,649758,634589,15169,75.51%,65.59%,65.85%,彰化縣第九選區,2444,1525,2,1,1,1,--,1,824,796,28,62.4%,54.03%,50%,彰化縣第九選區田尾鄉,8,8,8,--,100%,彰化縣第九選區田尾鄉正義村,--,--,--,--,--
彰化縣,1311971,990637,82,58,24,54,35,19,649758,634589,15169,75.51%,65.59%,65.85%,彰化縣第九選區,2444,1525,2,1,1,1,--,1,824,796,28,62.4%,54.03%,50%,彰化縣第九選區埤頭鄉,10,7,7,--,70%,彰化縣第九選區埤頭鄉和豐村,--,--,--,--,--
彰化縣,1311971,990637,82,58,24,54,35,19,649758,634589,15169,75.51%,65.59%,65.85%,彰化縣第九選區,2444,1525,2,1,1,1,--,1,824,796,28,62.4%,54.03%,50%,彰化縣第九選區埤頭鄉,10,7,7,--,70%,彰化縣第九選區埤頭鄉興農村,--,--,--,--,--
彰化縣,1311971,990637,82,58,24,54,35,19,649758,634589,15169,75.51%,65.59%,65.85%,彰化縣第九選區,2444,1525,2,1,1,1,--,1,824,796,28,62.4%,54.03%,50%,彰化縣第九選區埤頭鄉,10,7,7,--,70%,彰化縣第九選區埤頭鄉埤頭村,1,1,1,--,100%
彰化縣,1311971,990637,82,58,24,54,35,19,649758,634589,15169,75.51%,65.59%,65.85%,彰化縣第九選區,2444,1525,2,1,1,1,--,1,824,796,28,62.4%,54.03%,50%,彰化縣第九選區埤頭鄉,10,7,7,--,70%,彰化縣第九選區埤頭鄉豐崙村,--,--,--,--,--
彰化縣,1311971,990637,82,58,24,54,35,19,649758,634589,15169,75.51%,65.59%,65.85%,彰化縣第九選區,2444,1525,2,1,1,1,--,1,824,796,28,62.4%,54.03%,50%,彰化縣第九選區埤頭鄉,10,7,7,--,70%,彰化縣第九選區埤頭鄉崙子村,2,1,1,--,50%
彰化縣,1311971,990637,82,58,24,54,35,19,649758,634589,15169,75.51%,65.59%,65.85%,彰化縣第九選區,2444,1525,2,1,1,1,--,1,824,796,28,62.4%,54.03%,50%,彰化縣第九選區埤頭鄉,10,7,7,--,70%,彰化縣第九選區埤頭鄉永豐村,1,--,--,--,--
彰化縣,1311971,990637,82,58,24,54,35,19,649758,634589,15169,75.51%,65.59%,65.85%,彰化縣第九選區,2444,1525,2,1,1,1,--,1,824,796,28,62.4%,54.03%,50%,彰化縣第九選區埤頭鄉,10,7,7,--,70%,彰化縣第九選區埤頭鄉合興村,2,1,1,--,50%
彰化縣,1311971,990637,82,58,24,54,35,19,649758,634589,15169,75.51%,65.59%,65.85%,彰化縣第九選區,2444,1525,2,1,1,1,--,1,824,796,28,62.4%,54.03%,50%,彰化縣第九選區埤頭鄉,10,7,7,--,70%,彰化縣第九選區埤頭鄉平原村,1,1,1,--,100%
彰化縣,1311971,990637,82,58,24,54,35,19,649758,634589,15169,75.51%,65.59%,65.85%,彰化縣第九選區,2444,1525,2,1,1,1,--,1,824,796,28,62.4%,54.03%,50%,彰化縣第九選區埤頭鄉,10,7,7,--,70%,彰化縣第九選區埤頭鄉崙腳村,--,--,--,--,--
彰化縣,1311971,990637,82,58,24,54,35,19,649758,634589,15169,75.51%,65.59%,65.85%,彰化縣第九選區,2444,1525,2,1,1,1,--,1,824,796,28,62.4%,54.03%,50%,彰化縣第九選區埤頭鄉,10,7,7,--,70%,彰化縣第九選區埤頭鄉元埔村,--,--,--,--,--
彰化縣,1311971,990637,82,58,24,54,35,19,649758,634589,15169,75.51%,65.59%,65.85%,彰化縣第九選區,2444,1525,2,1,1,1,--,1,824,796,28,62.4%,54.03%,50%,彰化縣第九選區埤頭鄉,10,7,7,--,70%,彰化縣第九選區埤頭鄉芙朝村,--,--,--,--,--
彰化縣,1311971,990637,82,58,24,54,35,19,649758,634589,15169,75.51%,65.59%,65.85%,彰化縣第九選區,2444,1525,2,1,1,1,--,1,824,796,28,62.4%,54.03%,50%,彰化縣第九選區埤頭鄉,10,7,7,--,70%,彰化縣第九選區埤頭鄉新庄村,--,--,--,--,--
彰化縣,1311971,990637,82,58,24,54,35,19,649758,634589,15169,75.51%,65.59%,65.85%,彰化縣第九選區,2444,1525,2,1,1,1,--,1,824,796,28,62.4%,54.03%,50%,彰化縣第九選區埤頭鄉,10,7,7,--,70%,彰化縣第九選區埤頭鄉陸嘉村,--,--,--,--,--
彰化縣,1311971,990637,82,58,24,54,35,19,649758,634589,15169,75.51%,65.59%,65.85%,彰化縣第九選區,2444,1525,2,1,1,1,--,1,824,796,28,62.4%,54.03%,50%,彰化縣第九選區埤頭鄉,10,7,7,--,70%,彰化縣第九選區埤頭鄉竹圍村,1,1,1,--,100%
彰化縣,1311971,990637,82,58,24,54,35,19,649758,634589,15169,75.51%,65.59%,65.85%,彰化縣第九選區,2444,1525,2,1,1,1,--,1,824,796,28,62.4%,54.03%,50%,彰化縣第九選區埤頭鄉,10,7,7,--,70%,彰化縣第九選區埤頭鄉中和村,1,1,1,--,100%
彰化縣,1311971,990637,82,58,24,54,35,19,649758,634589,15169,75.51%,65.59%,65.85%,彰化縣第九選區,2444,1525,2,1,1,1,--,1,824,796,28,62.4%,54.03%,50%,彰化縣第九選區埤頭鄉,10,7,7,--,70%,彰化縣第九選區埤頭鄉庄內村,1,1,1,--,100%
彰化縣,1311971,990637,82,58,24,54,35,19,649758,634589,15169,75.51%,65.59%,65.85%,彰化縣第九選區,2444,1525,2,1,1,1,--,1,824,796,28,62.4%,54.03%,50%,彰化縣第九選區埤頭鄉,10,7,7,--,70%,彰化縣第九選區埤頭鄉大湖村,--,--,--,--,--
彰化縣,1311971,990637,82,58,24,54,35,19,649758,634589,15169,75.51%,65.59%,65.85%,彰化縣第九選區,2444,1525,2,1,1,1,--,1,824,796,28,62.4%,54.03%,50%,彰化縣第九選區芳苑鄉,110,40,39,1,36.36%,彰化縣第九選區芳苑鄉芳苑村,--,--,--,--,--
彰化縣,1311971,990637,82,58,24,54,35,19,649758,634589,15169,75.51%,65.59%,65.85%,彰化縣第九選區,2444,1525,2,1,1,1,--,1,824,796,28,62.4%,54.03%,50%,彰化縣第九選區芳苑鄉,110,40,39,1,36.36%,彰化縣第九選區芳苑鄉芳中村,--,--,--,--,--
彰化縣,1311971,990637,82,58,24,54,35,19,649758,634589,15169,75.51%,65.59%,65.85%,彰化縣第九選區,2444,1525,2,1,1,1,--,1,824,796,28,62.4%,54.03%,50%,彰化縣第九選區芳苑鄉,110,40,39,1,36.36%,彰化縣第九選區芳苑鄉仁愛村,--,--,--,--,--
彰化縣,1311971,990637,82,58,24,54,35,19,649758,634589,15169,75.51%,65.59%,65.85%,彰化縣第九選區,2444,1525,2,1,1,1,--,1,824,796,28,62.4%,54.03%,50%,彰化縣第九選區芳苑鄉,110,40,39,1,36.36%,彰化縣第九選區芳苑鄉信義村,--,--,--,--,--
彰化縣,1311971,990637,82,58,24,54,35,19,649758,634589,15169,75.51%,65.59%,65.85%,彰化縣第九選區,2444,1525,2,1,1,1,--,1,824,796,28,62.4%,54.03%,50%,彰化縣第九選區芳苑鄉,110,40,39,1,36.36%,彰化縣第九選區芳苑鄉後寮村,1,--,--,--,--
彰化縣,1311971,990637,82,58,24,54,35,19,649758,634589,15169,75.51%,65.59%,65.85%,彰化縣第九選區,2444,1525,2,1,1,1,--,1,824,796,28,62.4%,54.03%,50%,彰化縣第九選區芳苑鄉,110,40,39,1,36.36%,彰化縣第九選區芳苑鄉三合村,3,1,1,--,33.33%
彰化縣,1311971,990637,82,58,24,54,35,19,649758,634589,15169,75.51%,65.59%,65.85%,彰化縣第九選區,2444,1525,2,1,1,1,--,1,824,796,28,62.4%,54.03%,50%,彰化縣第九選區芳苑鄉,110,40,39,1,36.36%,彰化縣第九選區芳苑鄉永興村,--,--,--,--,--
彰化縣,1311971,990637,82,58,24,54,35,19,649758,634589,15169,75.51%,65.59%,65.85%,彰化縣第九選區,2444,1525,2,1,1,1,--,1,824,796,28,62.4%,54.03%,50%,彰化縣第九選區芳苑鄉,110,40,39,1,36.36%,彰化縣第九選區芳苑鄉五俊村,--,--,--,--,--
