地區,姓名,號次,性別,出生年次,推薦政黨,地區_得票數,地區_得票率,當選否,是否現任,縣市,縣市_得票數,縣市_得票率,鄉鎮區,鄉鎮區_得票數,鄉鎮區_得票率,里,里_得票數,里_得票率
台澎金馬,馬英九,02,M,1950,中國國民黨,6891139,51.6%,Y,Y,雲林縣,159891,41.67%,雲林縣西螺鎮,9289,35.67%,雲林縣西螺鎮河南里,225,33.99%
台澎金馬,馬英九,02,M,1950,中國國民黨,6891139,51.6%,Y,Y,雲林縣,159891,41.67%,雲林縣西螺鎮,9289,35.67%,雲林縣西螺鎮安定里,256,21.82%
台澎金馬,馬英九,02,M,1950,中國國民黨,6891139,51.6%,Y,Y,雲林縣,159891,41.67%,雲林縣西螺鎮,9289,35.67%,雲林縣西螺鎮福田里,300,28.17%
台澎金馬,馬英九,02,M,1950,中國國民黨,6891139,51.6%,Y,Y,雲林縣,159891,41.67%,雲林縣西螺鎮,9289,35.67%,雲林縣西螺鎮大新里,417,35.61%
台澎金馬,馬英九,02,M,1950,中國國民黨,6891139,51.6%,Y,Y,雲林縣,159891,41.67%,雲林縣西螺鎮,9289,35.67%,雲林縣西螺鎮埤頭里,152,24.13%
台澎金馬,馬英九,02,M,1950,中國國民黨,6891139,51.6%,Y,Y,雲林縣,159891,41.67%,雲林縣西螺鎮,9289,35.67%,雲林縣西螺鎮東興里,158,22.19%
台澎金馬,馬英九,02,M,1950,中國國民黨,6891139,51.6%,Y,Y,雲林縣,159891,41.67%,雲林縣西螺鎮,9289,35.67%,雲林縣西螺鎮廣興里,283,47.4%
台澎金馬,馬英九,02,M,1950,中國國民黨,6891139,51.6%,Y,Y,雲林縣,159891,41.67%,雲林縣西螺鎮,9289,35.67%,雲林縣西螺鎮鹿場里,285,27.75%
台澎金馬,馬英九,02,M,1950,中國國民黨,6891139,51.6%,Y,Y,雲林縣,159891,41.67%,雲林縣西螺鎮,9289,35.67%,雲林縣西螺鎮頂湳里,229,31.59%
台澎金馬,馬英九,02,M,1950,中國國民黨,6891139,51.6%,Y,Y,雲林縣,159891,41.67%,雲林縣西螺鎮,9289,35.67%,雲林縣西螺鎮下湳里,323,57.58%
台澎金馬,馬英九,02,M,1950,中國國民黨,6891139,51.6%,Y,Y,雲林縣,159891,41.67%,雲林縣西螺鎮,9289,35.67%,雲林縣西螺鎮九隆里,166,31.03%
台澎金馬,馬英九,02,M,1950,中國國民黨,6891139,51.6%,Y,Y,雲林縣,159891,41.67%,雲林縣西螺鎮,9289,35.67%,雲林縣西螺鎮吳厝里,270,29.97%
台澎金馬,馬英九,02,M,1950,中國國民黨,6891139,51.6%,Y,Y,雲林縣,159891,41.67%,雲林縣西螺鎮,9289,35.67%,雲林縣西螺鎮七座里,177,28.01%
台澎金馬,馬英九,02,M,1950,中國國民黨,6891139,51.6%,Y,Y,雲林縣,159891,41.67%,雲林縣西螺鎮,9289,35.67%,雲林縣西螺鎮公館里,285,30.03%
台澎金馬,馬英九,02,M,1950,中國國民黨,6891139,51.6%,Y,Y,雲林縣,159891,41.67%,雲林縣土庫鎮,6523,39.36%,雲林縣土庫鎮忠正里,307,48.65%
台澎金馬,馬英九,02,M,1950,中國國民黨,6891139,51.6%,Y,Y,雲林縣,159891,41.67%,雲林縣土庫鎮,6523,39.36%,雲林縣土庫鎮順天里,341,50%
台澎金馬,馬英九,02,M,1950,中國國民黨,6891139,51.6%,Y,Y,雲林縣,159891,41.67%,雲林縣土庫鎮,6523,39.36%,雲林縣土庫鎮宮北里,500,49.02%
台澎金馬,馬英九,02,M,1950,中國國民黨,6891139,51.6%,Y,Y,雲林縣,159891,41.67%,雲林縣土庫鎮,6523,39.36%,雲林縣土庫鎮越港里,361,50.35%
台澎金馬,馬英九,02,M,1950,中國國民黨,6891139,51.6%,Y,Y,雲林縣,159891,41.67%,雲林縣土庫鎮,6523,39.36%,雲林縣土庫鎮溪邊里,323,41.95%
台澎金馬,馬英九,02,M,1950,中國國民黨,6891139,51.6%,Y,Y,雲林縣,159891,41.67%,雲林縣土庫鎮,6523,39.36%,雲林縣土庫鎮興新里,380,42.27%
台澎金馬,馬英九,02,M,1950,中國國民黨,6891139,51.6%,Y,Y,雲林縣,159891,41.67%,雲林縣土庫鎮,6523,39.36%,雲林縣土庫鎮奮起里,337,39.32%
台澎金馬,馬英九,02,M,1950,中國國民黨,6891139,51.6%,Y,Y,雲林縣,159891,41.67%,雲林縣土庫鎮,6523,39.36%,雲林縣土庫鎮埤腳里,361,40.34%
台澎金馬,馬英九,02,M,1950,中國國民黨,6891139,51.6%,Y,Y,雲林縣,159891,41.67%,雲林縣土庫鎮,6523,39.36%,雲林縣土庫鎮大荖里,241,39.83%
台澎金馬,馬英九,02,M,1950,中國國民黨,6891139,51.6%,Y,Y,雲林縣,159891,41.67%,雲林縣土庫鎮,6523,39.36%,雲林縣土庫鎮石廟里,637,44.76%
台澎金馬,馬英九,02,M,1950,中國國民黨,6891139,51.6%,Y,Y,雲林縣,159891,41.67%,雲林縣土庫鎮,6523,39.36%,雲林縣土庫鎮東平里,384,28.89%
台澎金馬,馬英九,02,M,1950,中國國民黨,6891139,51.6%,Y,Y,雲林縣,159891,41.67%,雲林縣土庫鎮,6523,39.36%,雲林縣土庫鎮南平里,429,33.31%
台澎金馬,馬英九,02,M,1950,中國國民黨,6891139,51.6%,Y,Y,雲林縣,159891,41.67%,雲林縣土庫鎮,6523,39.36%,雲林縣土庫鎮北平里,201,28.55%
台澎金馬,馬英九,02,M,1950,中國國民黨,6891139,51.6%,Y,Y,雲林縣,159891,41.67%,雲林縣土庫鎮,6523,39.36%,雲林縣土庫鎮西平里,400,32.79%
台澎金馬,馬英九,02,M,1950,中國國民黨,6891139,51.6%,Y,Y,雲林縣,159891,41.67%,雲林縣土庫鎮,6523,39.36%,雲林縣土庫鎮後埔里,639,40.94%
台澎金馬,馬英九,02,M,1950,中國國民黨,6891139,51.6%,Y,Y,雲林縣,159891,41.67%,雲林縣土庫鎮,6523,39.36%,雲林縣土庫鎮崙內里,352,36.55%
台澎金馬,馬英九,02,M,1950,中國國民黨,6891139,51.6%,Y,Y,雲林縣,159891,41.67%,雲林縣土庫鎮,6523,39.36%,雲林縣土庫鎮新庄里,330,32.74%
台澎金馬,馬英九,02,M,1950,中國國民黨,6891139,51.6%,Y,Y,雲林縣,159891,41.67%,雲林縣北港鎮,8356,35.93%,雲林縣北港鎮東陽里,193,33.92%
台澎金馬,馬英九,02,M,1950,中國國民黨,6891139,51.6%,Y,Y,雲林縣,159891,41.67%,雲林縣北港鎮,8356,35.93%,雲林縣北港鎮光民里,174,33.46%
台澎金馬,馬英九,02,M,1950,中國國民黨,6891139,51.6%,Y,Y,雲林縣,159891,41.67%,雲林縣北港鎮,8356,35.93%,雲林縣北港鎮東華里,132,38.15%
台澎金馬,馬英九,02,M,1950,中國國民黨,6891139,51.6%,Y,Y,雲林縣,159891,41.67%,雲林縣北港鎮,8356,35.93%,雲林縣北港鎮南安里,223,31.95%
台澎金馬,馬英九,02,M,1950,中國國民黨,6891139,51.6%,Y,Y,雲林縣,159891,41.67%,雲林縣北港鎮,8356,35.93%,雲林縣北港鎮中和里,99,38.37%
台澎金馬,馬英九,02,M,1950,中國國民黨,6891139,51.6%,Y,Y,雲林縣,159891,41.67%,雲林縣北港鎮,8356,35.93%,雲林縣北港鎮義民里,127,40.58%
台澎金馬,馬英九,02,M,1950,中國國民黨,6891139,51.6%,Y,Y,雲林縣,159891,41.67%,雲林縣北港鎮,8356,35.93%,雲林縣北港鎮共榮里,95,33.22%
台澎金馬,馬英九,02,M,1950,中國國民黨,6891139,51.6%,Y,Y,雲林縣,159891,41.67%,雲林縣北港鎮,8356,35.93%,雲林縣北港鎮西勢里,273,41.43%
台澎金馬,馬英九,02,M,1950,中國國民黨,6891139,51.6%,Y,Y,雲林縣,159891,41.67%,雲林縣北港鎮,8356,35.93%,雲林縣北港鎮仁和里,166,41.81%
台澎金馬,馬英九,02,M,1950,中國國民黨,6891139,51.6%,Y,Y,雲林縣,159891,41.67%,雲林縣北港鎮,8356,35.93%,雲林縣北港鎮賜福里,101,38.55%
台澎金馬,馬英九,02,M,1950,中國國民黨,6891139,51.6%,Y,Y,雲林縣,159891,41.67%,雲林縣北港鎮,8356,35.93%,雲林縣北港鎮公館里,167,37.11%
台澎金馬,馬英九,02,M,1950,中國國民黨,6891139,51.6%,Y,Y,雲林縣,159891,41.67%,雲林縣北港鎮,8356,35.93%,雲林縣北港鎮大同里,332,37.47%
台澎金馬,馬英九,02,M,1950,中國國民黨,6891139,51.6%,Y,Y,雲林縣,159891,41.67%,雲林縣北港鎮,8356,35.93%,雲林縣北港鎮仁安里,157,48.01%
台澎金馬,馬英九,02,M,1950,中國國民黨,6891139,51.6%,Y,Y,雲林縣,159891,41.67%,雲林縣北港鎮,8356,35.93%,雲林縣北港鎮華勝里,1392,39.67%
台澎金馬,馬英九,02,M,1950,中國國民黨,6891139,51.6%,Y,Y,雲林縣,159891,41.67%,雲林縣北港鎮,8356,35.93%,雲林縣北港鎮光復里,532,48.01%
台澎金馬,馬英九,02,M,1950,中國國民黨,6891139,51.6%,Y,Y,雲林縣,159891,41.67%,雲林縣北港鎮,8356,35.93%,雲林縣北港鎮新街里,1589,42.08%
台澎金馬,馬英九,02,M,1950,中國國民黨,6891139,51.6%,Y,Y,雲林縣,159891,41.67%,雲林縣北港鎮,8356,35.93%,雲林縣北港鎮劉厝里,261,32.26%
台澎金馬,馬英九,02,M,1950,中國國民黨,6891139,51.6%,Y,Y,雲林縣,159891,41.67%,雲林縣北港鎮,8356,35.93%,雲林縣北港鎮府番里,185,34.01%
台澎金馬,馬英九,02,M,1950,中國國民黨,6891139,51.6%,Y,Y,雲林縣,159891,41.67%,雲林縣北港鎮,8356,35.93%,雲林縣北港鎮草湖里,235,26.2%
台澎金馬,馬英九,02,M,1950,中國國民黨,6891139,51.6%,Y,Y,雲林縣,159891,41.67%,雲林縣北港鎮,8356,35.93%,雲林縣北港鎮溝皂里,221,30.23%
台澎金馬,馬英九,02,M,1950,中國國民黨,6891139,51.6%,Y,Y,雲林縣,159891,41.67%,雲林縣北港鎮,8356,35.93%,雲林縣北港鎮後溝里,177,27.36%
台澎金馬,馬英九,02,M,1950,中國國民黨,6891139,51.6%,Y,Y,雲林縣,159891,41.67%,雲林縣北港鎮,8356,35.93%,雲林縣北港鎮番溝里,130,23.94%
台澎金馬,馬英九,02,M,1950,中國國民黨,6891139,51.6%,Y,Y,雲林縣,159891,41.67%,雲林縣北港鎮,8356,35.93%,雲林縣北港鎮大北里,87,24.23%
台澎金馬,馬英九,02,M,1950,中國國民黨,6891139,51.6%,Y,Y,雲林縣,159891,41.67%,雲林縣北港鎮,8356,35.93%,雲林縣北港鎮好收里,375,34.69%
台澎金馬,馬英九,02,M,1950,中國國民黨,6891139,51.6%,Y,Y,雲林縣,159891,41.67%,雲林縣北港鎮,8356,35.93%,雲林縣北港鎮樹腳里,647,33.13%
台澎金馬,馬英九,02,M,1950,中國國民黨,6891139,51.6%,Y,Y,雲林縣,159891,41.67%,雲林縣北港鎮,8356,35.93%,雲林縣北港鎮扶朝里,113,16.57%
台澎金馬,馬英九,02,M,1950,中國國民黨,6891139,51.6%,Y,Y,雲林縣,159891,41.67%,雲林縣北港鎮,8356,35.93%,雲林縣北港鎮水埔里,95,26.17%
台澎金馬,馬英九,02,M,1950,中國國民黨,6891139,51.6%,Y,Y,雲林縣,159891,41.67%,雲林縣北港鎮,8356,35.93%,雲林縣北港鎮新厝里,78,27.46%
台澎金馬,馬英九,02,M,1950,中國國民黨,6891139,51.6%,Y,Y,雲林縣,159891,41.67%,雲林縣古坑鄉,7147,38.43%,雲林縣古坑鄉水碓村,306,38.25%
台澎金馬,馬英九,02,M,1950,中國國民黨,6891139,51.6%,Y,Y,雲林縣,159891,41.67%,雲林縣古坑鄉,7147,38.43%,雲林縣古坑鄉田心村,314,42.38%
台澎金馬,馬英九,02,M,1950,中國國民黨,6891139,51.6%,Y,Y,雲林縣,159891,41.67%,雲林縣古坑鄉,7147,38.43%,雲林縣古坑鄉高林村,287,34.75%
台澎金馬,馬英九,02,M,1950,中國國民黨,6891139,51.6%,Y,Y,雲林縣,159891,41.67%,雲林縣古坑鄉,7147,38.43%,雲林縣古坑鄉荷苞村,411,40.41%
台澎金馬,馬英九,02,M,1950,中國國民黨,6891139,51.6%,Y,Y,雲林縣,159891,41.67%,雲林縣古坑鄉,7147,38.43%,雲林縣古坑鄉東和村,850,41.56%
台澎金馬,馬英九,02,M,1950,中國國民黨,6891139,51.6%,Y,Y,雲林縣,159891,41.67%,雲林縣古坑鄉,7147,38.43%,雲林縣古坑鄉新庄村,328,30.43%
台澎金馬,馬英九,02,M,1950,中國國民黨,6891139,51.6%,Y,Y,雲林縣,159891,41.67%,雲林縣古坑鄉,7147,38.43%,雲林縣古坑鄉棋盤村,443,30.1%
台澎金馬,馬英九,02,M,1950,中國國民黨,6891139,51.6%,Y,Y,雲林縣,159891,41.67%,雲林縣古坑鄉,7147,38.43%,雲林縣古坑鄉華山村,147,31.28%
台澎金馬,馬英九,02,M,1950,中國國民黨,6891139,51.6%,Y,Y,雲林縣,159891,41.67%,雲林縣古坑鄉,7147,38.43%,雲林縣古坑鄉華南村,80,39.22%
台澎金馬,馬英九,02,M,1950,中國國民黨,6891139,51.6%,Y,Y,雲林縣,159891,41.67%,雲林縣古坑鄉,7147,38.43%,雲林縣古坑鄉永光村,560,41.67%
台澎金馬,馬英九,02,M,1950,中國國民黨,6891139,51.6%,Y,Y,雲林縣,159891,41.67%,雲林縣古坑鄉,7147,38.43%,雲林縣古坑鄉桂林村,230,29.3%
台澎金馬,馬英九,02,M,1950,中國國民黨,6891139,51.6%,Y,Y,雲林縣,159891,41.67%,雲林縣古坑鄉,7147,38.43%,雲林縣古坑鄉崁腳村,357,42.65%
台澎金馬,馬英九,02,M,1950,中國國民黨,6891139,51.6%,Y,Y,雲林縣,159891,41.67%,雲林縣古坑鄉,7147,38.43%,雲林縣古坑鄉樟湖村,128,38.1%
台澎金馬,馬英九,02,M,1950,中國國民黨,6891139,51.6%,Y,Y,雲林縣,159891,41.67%,雲林縣古坑鄉,7147,38.43%,雲林縣古坑鄉草嶺村,146,32.59%
台澎金馬,馬英九,02,M,1950,中國國民黨,6891139,51.6%,Y,Y,雲林縣,159891,41.67%,雲林縣古坑鄉,7147,38.43%,雲林縣古坑鄉永昌村,547,39.52%
台澎金馬,馬英九,02,M,1950,中國國民黨,6891139,51.6%,Y,Y,雲林縣,159891,41.67%,雲林縣古坑鄉,7147,38.43%,雲林縣古坑鄉麻園村,126,26.25%
台澎金馬,馬英九,02,M,1950,中國國民黨,6891139,51.6%,Y,Y,雲林縣,159891,41.67%,雲林縣古坑鄉,7147,38.43%,雲林縣古坑鄉古坑村,644,45.13%
台澎金馬,馬英九,02,M,1950,中國國民黨,6891139,51.6%,Y,Y,雲林縣,159891,41.67%,雲林縣古坑鄉,7147,38.43%,雲林縣古坑鄉朝陽村,633,44.77%
台澎金馬,馬英九,02,M,1950,中國國民黨,6891139,51.6%,Y,Y,雲林縣,159891,41.67%,雲林縣古坑鄉,7147,38.43%,雲林縣古坑鄉西平村,432,44.26%
台澎金馬,馬英九,02,M,1950,中國國民黨,6891139,51.6%,Y,Y,雲林縣,159891,41.67%,雲林縣古坑鄉,7147,38.43%,雲林縣古坑鄉湳仔村,178,34.56%
台澎金馬,馬英九,02,M,1950,中國國民黨,6891139,51.6%,Y,Y,雲林縣,159891,41.67%,雲林縣大埤鄉,4433,38.07%,雲林縣大埤鄉北和村,220,40.52%
台澎金馬,馬英九,02,M,1950,中國國民黨,6891139,51.6%,Y,Y,雲林縣,159891,41.67%,雲林縣大埤鄉,4433,38.07%,雲林縣大埤鄉南和村,620,41.69%
台澎金馬,馬英九,02,M,1950,中國國民黨,6891139,51.6%,Y,Y,雲林縣,159891,41.67%,雲林縣大埤鄉,4433,38.07%,雲林縣大埤鄉大德村,257,35.74%
台澎金馬,馬英九,02,M,1950,中國國民黨,6891139,51.6%,Y,Y,雲林縣,159891,41.67%,雲林縣大埤鄉,4433,38.07%,雲林縣大埤鄉松竹村,187,27.91%
台澎金馬,馬英九,02,M,1950,中國國民黨,6891139,51.6%,Y,Y,雲林縣,159891,41.67%,雲林縣大埤鄉,4433,38.07%,雲林縣大埤鄉尚義村,471,36.48%
台澎金馬,馬英九,02,M,1950,中國國民黨,6891139,51.6%,Y,Y,雲林縣,159891,41.67%,雲林縣大埤鄉,4433,38.07%,雲林縣大埤鄉嘉興村,489,38.78%
台澎金馬,馬英九,02,M,1950,中國國民黨,6891139,51.6%,Y,Y,雲林縣,159891,41.67%,雲林縣大埤鄉,4433,38.07%,雲林縣大埤鄉豐田村,469,45.05%
台澎金馬,馬英九,02,M,1950,中國國民黨,6891139,51.6%,Y,Y,雲林縣,159891,41.67%,雲林縣大埤鄉,4433,38.07%,雲林縣大埤鄉三結村,281,34.18%
台澎金馬,馬英九,02,M,1950,中國國民黨,6891139,51.6%,Y,Y,雲林縣,159891,41.67%,雲林縣大埤鄉,4433,38.07%,雲林縣大埤鄉吉田村,154,29.79%
台澎金馬,馬英九,02,M,1950,中國國民黨,6891139,51.6%,Y,Y,雲林縣,159891,41.67%,雲林縣大埤鄉,4433,38.07%,雲林縣大埤鄉豐岡村,215,45.94%
台澎金馬,馬英九,02,M,1950,中國國民黨,6891139,51.6%,Y,Y,雲林縣,159891,41.67%,雲林縣大埤鄉,4433,38.07%,雲林縣大埤鄉聯美村,304,40.43%
台澎金馬,馬英九,02,M,1950,中國國民黨,6891139,51.6%,Y,Y,雲林縣,159891,41.67%,雲林縣大埤鄉,4433,38.07%,雲林縣大埤鄉怡然村,232,42.49%
台澎金馬,馬英九,02,M,1950,中國國民黨,6891139,51.6%,Y,Y,雲林縣,159891,41.67%,雲林縣大埤鄉,4433,38.07%,雲林縣大埤鄉北鎮村,152,30.46%
台澎金馬,馬英九,02,M,1950,中國國民黨,6891139,51.6%,Y,Y,雲林縣,159891,41.67%,雲林縣大埤鄉,4433,38.07%,雲林縣大埤鄉興安村,159,31.67%
台澎金馬,馬英九,02,M,1950,中國國民黨,6891139,51.6%,Y,Y,雲林縣,159891,41.67%,雲林縣大埤鄉,4433,38.07%,雲林縣大埤鄉西鎮村,223,42.31%
台澎金馬,馬英九,02,M,1950,中國國民黨,6891139,51.6%,Y,Y,雲林縣,159891,41.67%,雲林縣莿桐鄉,6082,34.92%,雲林縣莿桐鄉莿桐村,1103,39.56%
台澎金馬,馬英九,02,M,1950,中國國民黨,6891139,51.6%,Y,Y,雲林縣,159891,41.67%,雲林縣莿桐鄉,6082,34.92%,雲林縣莿桐鄉甘厝村,165,24.89%
台澎金馬,馬英九,02,M,1950,中國國民黨,6891139,51.6%,Y,Y,雲林縣,159891,41.67%,雲林縣莿桐鄉,6082,34.92%,雲林縣莿桐鄉甘西村,306,26.56%
台澎金馬,馬英九,02,M,1950,中國國民黨,6891139,51.6%,Y,Y,雲林縣,159891,41.67%,雲林縣莿桐鄉,6082,34.92%,雲林縣莿桐鄉興桐村,305,32.62%
台澎金馬,馬英九,02,M,1950,中國國民黨,6891139,51.6%,Y,Y,雲林縣,159891,41.67%,雲林縣莿桐鄉,6082,34.92%,雲林縣莿桐鄉義和村,212,25.7%
台澎金馬,馬英九,02,M,1950,中國國民黨,6891139,51.6%,Y,Y,雲林縣,159891,41.67%,雲林縣莿桐鄉,6082,34.92%,雲林縣莿桐鄉埔子村,407,31.55%
台澎金馬,馬英九,02,M,1950,中國國民黨,6891139,51.6%,Y,Y,雲林縣,159891,41.67%,雲林縣莿桐鄉,6082,34.92%,雲林縣莿桐鄉大美村,845,41.63%
台澎金馬,馬英九,02,M,1950,中國國民黨,6891139,51.6%,Y,Y,雲林縣,159891,41.67%,雲林縣莿桐鄉,6082,34.92%,雲林縣莿桐鄉埔尾村,409,41.44%
台澎金馬,馬英九,02,M,1950,中國國民黨,6891139,51.6%,Y,Y,雲林縣,159891,41.67%,雲林縣莿桐鄉,6082,34.92%,雲林縣莿桐鄉饒平村,313,37.26%
台澎金馬,馬英九,02,M,1950,中國國民黨,6891139,51.6%,Y,Y,雲林縣,159891,41.67%,雲林縣莿桐鄉,6082,34.92%,雲林縣莿桐鄉興貴村,503,36.9%
台澎金馬,馬英九,02,M,1950,中國國民黨,6891139,51.6%,Y,Y,雲林縣,159891,41.67%,雲林縣莿桐鄉,6082,34.92%,雲林縣莿桐鄉四合村,483,38.39%
台澎金馬,馬英九,02,M,1950,中國國民黨,6891139,51.6%,Y,Y,雲林縣,159891,41.67%,雲林縣莿桐鄉,6082,34.92%,雲林縣莿桐鄉麻園村,338,31.33%
台澎金馬,馬英九,02,M,1950,中國國民黨,6891139,51.6%,Y,Y,雲林縣,159891,41.67%,雲林縣莿桐鄉,6082,34.92%,雲林縣莿桐鄉五華村,288,29.94%
台澎金馬,馬英九,02,M,1950,中國國民黨,6891139,51.6%,Y,Y,雲林縣,159891,41.67%,雲林縣莿桐鄉,6082,34.92%,雲林縣莿桐鄉六合村,405,32.56%
台澎金馬,馬英九,02,M,1950,中國國民黨,6891139,51.6%,Y,Y,雲林縣,159891,41.67%,雲林縣林內鄉,4955,44.56%,雲林縣林內鄉林南村,388,51.73%
台澎金馬,馬英九,02,M,1950,中國國民黨,6891139,51.6%,Y,Y,雲林縣,159891,41.67%,雲林縣林內鄉,4955,44.56%,雲林縣林內鄉林中村,1195,47.8%
台澎金馬,馬英九,02,M,1950,中國國民黨,6891139,51.6%,Y,Y,雲林縣,159891,41.67%,雲林縣林內鄉,4955,44.56%,雲林縣林內鄉林北村,662,42.11%
台澎金馬,馬英九,02,M,1950,中國國民黨,6891139,51.6%,Y,Y,雲林縣,159891,41.67%,雲林縣林內鄉,4955,44.56%,雲林縣林內鄉坪頂村,195,46.1%
台澎金馬,馬英九,02,M,1950,中國國民黨,6891139,51.6%,Y,Y,雲林縣,159891,41.67%,雲林縣林內鄉,4955,44.56%,雲林縣林內鄉林茂村,250,41.46%
台澎金馬,馬英九,02,M,1950,中國國民黨,6891139,51.6%,Y,Y,雲林縣,159891,41.67%,雲林縣林內鄉,4955,44.56%,雲林縣林內鄉九芎村,771,42.53%
台澎金馬,馬英九,02,M,1950,中國國民黨,6891139,51.6%,Y,Y,雲林縣,159891,41.67%,雲林縣林內鄉,4955,44.56%,雲林縣林內鄉湖本村,159,33.4%
台澎金馬,馬英九,02,M,1950,中國國民黨,6891139,51.6%,Y,Y,雲林縣,159891,41.67%,雲林縣林內鄉,4955,44.56%,雲林縣林內鄉烏塗村,416,48.94%
台澎金馬,馬英九,02,M,1950,中國國民黨,6891139,51.6%,Y,Y,雲林縣,159891,41.67%,雲林縣林內鄉,4955,44.56%,雲林縣林內鄉烏麻村,431,53.74%
台澎金馬,馬英九,02,M,1950,中國國民黨,6891139,51.6%,Y,Y,雲林縣,159891,41.67%,雲林縣林內鄉,4955,44.56%,雲林縣林內鄉重興村,488,36.66%
台澎金馬,馬英九,02,M,1950,中國國民黨,6891139,51.6%,Y,Y,雲林縣,159891,41.67%,雲林縣二崙鄉,4744,29.29%,雲林縣二崙鄉崙東村,389,38.4%
台澎金馬,馬英九,02,M,1950,中國國民黨,6891139,51.6%,Y,Y,雲林縣,159891,41.67%,雲林縣二崙鄉,4744,29.29%,雲林縣二崙鄉崙西村,407,34.4%
台澎金馬,馬英九,02,M,1950,中國國民黨,6891139,51.6%,Y,Y,雲林縣,159891,41.67%,雲林縣二崙鄉,4744,29.29%,雲林縣二崙鄉來惠村,270,24.64%
台澎金馬,馬英九,02,M,1950,中國國民黨,6891139,51.6%,Y,Y,雲林縣,159891,41.67%,雲林縣二崙鄉,4744,29.29%,雲林縣二崙鄉三和村,267,24.95%
台澎金馬,馬英九,02,M,1950,中國國民黨,6891139,51.6%,Y,Y,雲林縣,159891,41.67%,雲林縣二崙鄉,4744,29.29%,雲林縣二崙鄉湳仔村,287,36.38%
台澎金馬,馬英九,02,M,1950,中國國民黨,6891139,51.6%,Y,Y,雲林縣,159891,41.67%,雲林縣二崙鄉,4744,29.29%,雲林縣二崙鄉田尾村,492,37.19%
台澎金馬,馬英九,02,M,1950,中國國民黨,6891139,51.6%,Y,Y,雲林縣,159891,41.67%,雲林縣二崙鄉,4744,29.29%,雲林縣二崙鄉定安村,165,24.74%
台澎金馬,馬英九,02,M,1950,中國國民黨,6891139,51.6%,Y,Y,雲林縣,159891,41.67%,雲林縣二崙鄉,4744,29.29%,雲林縣二崙鄉大華村,136,22.33%
台澎金馬,馬英九,02,M,1950,中國國民黨,6891139,51.6%,Y,Y,雲林縣,159891,41.67%,雲林縣二崙鄉,4744,29.29%,雲林縣二崙鄉義庄村,122,22.98%
台澎金馬,馬英九,02,M,1950,中國國民黨,6891139,51.6%,Y,Y,雲林縣,159891,41.67%,雲林縣二崙鄉,4744,29.29%,雲林縣二崙鄉楊賢村,217,20.75%
台澎金馬,馬英九,02,M,1950,中國國民黨,6891139,51.6%,Y,Y,雲林縣,159891,41.67%,雲林縣二崙鄉,4744,29.29%,雲林縣二崙鄉港後村,333,25.87%
台澎金馬,馬英九,02,M,1950,中國國民黨,6891139,51.6%,Y,Y,雲林縣,159891,41.67%,雲林縣二崙鄉,4744,29.29%,雲林縣二崙鄉大義村,170,28.01%
台澎金馬,馬英九,02,M,1950,中國國民黨,6891139,51.6%,Y,Y,雲林縣,159891,41.67%,雲林縣二崙鄉,4744,29.29%,雲林縣二崙鄉油車村,421,35.44%
台澎金馬,馬英九,02,M,1950,中國國民黨,6891139,51.6%,Y,Y,雲林縣,159891,41.67%,雲林縣二崙鄉,4744,29.29%,雲林縣二崙鄉大庄村,238,27.05%
台澎金馬,馬英九,02,M,1950,中國國民黨,6891139,51.6%,Y,Y,雲林縣,159891,41.67%,雲林縣二崙鄉,4744,29.29%,雲林縣二崙鄉庄西村,189,28.51%
台澎金馬,馬英九,02,M,1950,中國國民黨,6891139,51.6%,Y,Y,雲林縣,159891,41.67%,雲林縣二崙鄉,4744,29.29%,雲林縣二崙鄉大同村,158,28.88%
台澎金馬,馬英九,02,M,1950,中國國民黨,6891139,51.6%,Y,Y,雲林縣,159891,41.67%,雲林縣二崙鄉,4744,29.29%,雲林縣二崙鄉復興村,225,32.75%
台澎金馬,馬英九,02,M,1950,中國國民黨,6891139,51.6%,Y,Y,雲林縣,159891,41.67%,雲林縣二崙鄉,4744,29.29%,雲林縣二崙鄉永定村,258,25.57%
台澎金馬,馬英九,02,M,1950,中國國民黨,6891139,51.6%,Y,Y,雲林縣,159891,41.67%,雲林縣崙背鄉,5519,38.69%,雲林縣崙背鄉東明村,445,49.61%
台澎金馬,馬英九,02,M,1950,中國國民黨,6891139,51.6%,Y,Y,雲林縣,159891,41.67%,雲林縣崙背鄉,5519,38.69%,雲林縣崙背鄉西榮村,409,41.86%
台澎金馬,馬英九,02,M,1950,中國國民黨,6891139,51.6%,Y,Y,雲林縣,159891,41.67%,雲林縣崙背鄉,5519,38.69%,雲林縣崙背鄉南陽村,736,46.03%
台澎金馬,馬英九,02,M,1950,中國國民黨,6891139,51.6%,Y,Y,雲林縣,159891,41.67%,雲林縣崙背鄉,5519,38.69%,雲林縣崙背鄉崙前村,421,32.26%
台澎金馬,馬英九,02,M,1950,中國國民黨,6891139,51.6%,Y,Y,雲林縣,159891,41.67%,雲林縣崙背鄉,5519,38.69%,雲林縣崙背鄉羅厝村,493,34.43%
台澎金馬,馬英九,02,M,1950,中國國民黨,6891139,51.6%,Y,Y,雲林縣,159891,41.67%,雲林縣崙背鄉,5519,38.69%,雲林縣崙背鄉港尾村,232,27.85%
